mapped_name,id,oscn_id,full_name,name
MIDWEST CITY POLICE DEPARTMENT,249233,16595311,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,257630,16716946,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,303015,16830713,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,370103,16416929,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,249219,16595237,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,416756,16929767,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,249200,17038222,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,284793,16671166,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,303431,16833040,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247675,16562036,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,393114,16663932,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,249192,17038164,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,258068,17005896,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,249121,16823027,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,280674,17184627,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,377756,16510511,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,304578,17043944,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,304581,17044007,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,392181,17062130,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,264186,16657753,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,268583,15955855,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,391719,17055971,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,391626,17054114,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,391493,16647881,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,234562,16477557,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,304819,16840220,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248792,16988835,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,415789,17355487,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,434116,16432771,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,272867,16889775,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,246653,16548542,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,264378,16657665,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,370618,16435915,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,246652,16548538,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,391148,16907251,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,264385,16657642,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,381984,16953776,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,448623,16769309,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248586,16983555,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,444459,17011442,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,378323,16920205,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,378388,16920282,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248535,16631686,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,246460,16629410,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248487,16631666,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,243128,16432729,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,390466,17049892,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,279784,16663900,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248224,16467448,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,259422,17059012,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,378471,16888268,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,436014,16868696,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248070,15922638,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,248067,15957169,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,386099,16601286,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247988,16967313,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,246454,16628807,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,278337,16757112,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,371419,16852848,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,260074,16953365,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,385832,16597457,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,385798,16597481,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,243617,16445297,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,440175,16549204,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,389801,17039665,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,385188,15983801,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,277601,17067813,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,277594,17067738,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,372299,16863327,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,372302,16863365,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,272566,16477933,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,244141,16467453,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,389429,16630611,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,260998,17139424,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,438677,17039845,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,261104,16728122,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,261107,16728111,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,261119,16728113,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,307949,16432785,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,261277,17140511,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,308601,17014632,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,272324,16866100,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,381150,16548386,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,282009,15941967,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,372954,16870416,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,309251,16682560,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,446723,16926111,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,309404,16988527,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,244144,16467446,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229359,16509737,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,272307,16866078,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,456276,16929797,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,315692,16104872,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247364,16630591,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247353,16630594,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,289267,16866087,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,262147,17061983,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,289564,17078356,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229391,15939013,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,252552,17043995,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,289598,16465838,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,252948,16763269,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,244014,16464301,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,231154,16435916,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,252543,17043904,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,265928,15926104,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,289849,16792533,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,289854,16792521,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,458180,16129309,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,382971,16966818,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,233199,16440164,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,290139,16477916,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,290142,16477929,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,288310,16446907,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,246128,16538472,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,288308,16446899,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,288303,16446881,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,288183,16446392,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,399155,16516039,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247274,17035560,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,254522,16538470,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,239496,16670715,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,310798,17091649,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,427357,16881292,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247215,16953438,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251932,16478362,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251916,17039925,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251903,16633709,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,231159,16435925,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,237791,16840167,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,262369,16731654,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251809,16627334,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,382774,16565557,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229711,16409718,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,427826,16549154,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,380638,15988980,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,290950,16884448,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251783,16538447,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292351,16961620,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292466,16906063,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292516,16568273,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,287016,16784018,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292530,16568213,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229417,4877977,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,373583,16478344,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,402251,16757144,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229690,16410561,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292725,17029442,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,326474,17105330,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251622,17041852,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,425354,16538652,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,326435,17105233,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292847,16509675,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,232837,16853935,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,229428,16463720,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,286223,16670998,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,253589,16063122,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,285700,17010137,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,293707,16523928,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,396561,17105321,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,388691,17029418,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,451526,16721538,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,425276,16407184,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,239099,16610361,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,253839,17084938,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,253840,17085167,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,396120,17101390,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,249327,16598145,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,425212,16402570,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,425178,16406409,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,293969,16926133,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,425160,16407183,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,388684,17029297,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,374138,16884357,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,247120,16629382,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,374376,16886809,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,455040,16545690,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,374421,17312669,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,403506,16776405,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,295023,16627327,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,381233,16548532,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,442209,16816438,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,245310,16911179,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,254735,17002518,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,450763,17010166,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,295638,16548539,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,424197,16402629,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,456634,16961655,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,395544,17095822,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,269693,16989066,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,271583,16894027,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,313148,17093568,MWC PD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,340571,17657777,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,448392,16954697,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,260351,17137071,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,317306,17716230,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,374554,16889906,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328756,17766108,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,271953,16411556,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,255661,17495863,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,253320,17657590,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,324359,17747617,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,275066,17622397,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328259,17764515,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328249,17765031,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,294804,17227089,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,332565,17557529,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,287302,17661726,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,291486,17528423,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328228,17764487,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328222,17764390,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,409528,17710942,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,268065,17649676,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,251855,17402638,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328215,17764162,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,432668,17739408,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,328202,17764006,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,437796,16554761,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,232420,17471186,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,287213,17524143,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,379720,17317397,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,233018,17494647,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,339355,17571479,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,310856,17690925,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,292202,17672314,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327868,17762653,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327858,17762891,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,291654,17670832,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,321884,17286155,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,409609,17712699,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,276723,17627347,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,291935,17401892,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,410718,17728563,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,245971,17471208,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,410735,17730840,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,274902,16744885,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,341700,17611169,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327247,17553822,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327217,17553770,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327213,17553760,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,405095,17672348,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,452157,17137084,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,412763,17765037,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,397712,17568297,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,262429,17605035,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,340826,17577543,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,239844,17576198,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,239882,17582560,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,257485,17582693,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323041,17741286,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327126,17759577,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,402067,17632183,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323447,17743900,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,327110,17759313,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,388681,17029181,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323425,17743518,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,375005,17321401,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323026,17741105,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,326601,17757855,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,326592,17757534,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,274886,16745086,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,325748,17753844,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,286551,17661058,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,402740,16765078,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,297328,17395821,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,239991,17610118,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,286525,17660504,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323063,17741309,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,318265,17721792,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,245700,16927600,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,258235,17584298,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,323034,17741197,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,259576,17590580,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,449728,17462914,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,322135,17736749,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,280600,17640943,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,303925,17537713,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,392619,17064365,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,258296,17583781,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,262445,17605255,MWCPD,arresting agency
MIDWEST CITY POLICE DEPARTMENT,322136,17736790,MWCPD,arresting agency
